body_null	old_body_event_probability	new_body_support_probability	old_body_expected_state_qual	new_body_expected_state_qual	old_final_qual_score	new_final_qual_score
0.0	0.9	0.9	9.54242509439325	9.54242509439325	9.542425094393248	9.542425094393248
0.049999999999999996	0.88	0.9	8.653014261025438	9.54242509439325	8.653014261025438	9.542425094393248
0.09999999999999999	0.8600000000000001	0.9	7.883704155653301	9.54242509439325	7.883704155653301	9.542425094393248
0.15	0.84	0.9	7.201593034059568	9.54242509439325	7.201593034059568	9.542425094393248
0.19999999999999998	0.8200000000000001	0.9	6.585413472804108	9.54242509439325	6.585413472804108	9.542425094393248
0.24999999999999997	0.8	0.9	6.020599913279625	9.54242509439325	6.020599913279625	9.542425094393248
0.3	0.78	0.9	5.496719218682742	9.54242509439325	5.496719218682742	9.542425094393248
0.35	0.76	0.8999999999999999	5.006023505691854	9.542425094393245	5.006023505691854	9.542425094393245
0.39999999999999997	0.7400000000000001	0.8999999999999999	4.542583717601584	9.542425094393245	4.542583717601584	9.542425094393245
0.44999999999999996	0.72	0.9	4.101744650890492	9.54242509439325	4.101744650890492	9.542425094393248
0.49999999999999994	0.7	0.9	3.679767852945943	9.54242509439325	3.679767852945943	9.542425094393248
0.5499999999999999	0.68	0.9	3.2735893438633044	9.54242509439325	3.2735893438633044	9.542425094393248
0.6	0.66	0.9	2.880650184996136	9.54242509439325	2.880650184996136	9.542425094393248
0.6499999999999999	0.6400000000000001	0.8999999999999999	2.4987747321660017	9.542425094393245	2.4987747321660017	9.542425094393245
0.7	0.6200000000000001	0.8999999999999999	2.1260809288144387	9.542425094393245	2.1260809288144387	9.542425094393245
0.7499999999999999	0.6000000000000001	0.9	1.7609125905568144	9.54242509439325	1.7609125905568144	9.542425094393248
0.7999999999999999	0.5800000000000001	0.8999999999999999	1.4017870316503696	9.542425094393245	1.4017870316503696	9.542425094393245
0.85	0.56	0.8999999999999999	1.0473535052001306	9.542425094393245	1.0473535052001306	9.542425094393245
0.8999999999999999	0.54	0.9	0.6963592814139448	9.54242509439325	0.6963592814139448	9.542425094393248
0.95	0.52	0.9	0.34762106259212	9.54242509439325	0.34762106259212	9.542425094393248
